Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Sky Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 06/15  03:00:00,16.0,97.0,3.3,230.0,12.786622235304037,0.0,0.0,19.29,44340.13903349681,1.183766592948482,0.0,19.53388570445547,20.010514693565754,17.90256741427384,19.98393490739679,18.609608796163458,18.640585806390889,19.585085079895554,18.019265657670688,-0.7088665570868127,-2.8060327545474297,-1.3618302599936017,-2.7890488619848838,-0.7945310345514656,-0.8585278058588011,-0.6648574885268499,-0.8787420234638803 
 06/15  04:00:00,15.3,97.0,3.6,230.0,12.029167576474095,0.0,0.0,19.29,42361.944648267934,1.1875738719871512,0.0,19.381676329216729,19.765252543366473,17.2709150499877,20.001598288579826,18.109434594754885,18.241622959111134,19.60742247298388,18.037434010947345,-0.7662573387839431,-2.856079880778388,-1.438578465167228,-2.8420927899451966,-0.8818090421091753,-0.9239788947409185,-0.733146728821126,-0.9643451035721669 
 06/15  05:00:00,14.6,97.0,3.9,230.0,11.073780055127827,0.0,0.0,19.29,40409.52762744549,1.1925742844417129,0.0,19.182715180340705,19.71125912927142,16.61268684009167,19.6204581264564,17.559253248006035,17.815206133528734,19.119329775622444,17.61840897060625,-0.8213704872831645,-2.9419264851288697,-1.5783657821560789,-2.8781969337587647,-0.9994453896275747,-1.0124911026090105,-0.7528469396988259,-1.0002015916200489 
 06/15  06:00:00,14.0,97.0,4.2,230.0,10.49589069504276,0.0,0.0,19.29,38774.30766242955,1.197025082412769,0.0,18.99706386077614,19.38398142119778,16.033507321050224,19.737332075749,17.018742780520446,17.382892479693124,18.839420857709287,16.98934496153539,-0.8834299234097617,-2.9861741072953289,-1.7297634070122437,-2.978735514746371,-1.1245891793077736,-1.1068285095937023,-0.854063441297382,-1.1082968517519292 
 06/15  07:00:00,13.3,97.0,4.5,230.0,9.524818961273752,0.0,0.0,19.29,36941.81403184251,1.2007904072924137,0.0,18.7147744443977,19.217292183352819,15.33676348371411,19.133630648918655,16.45418155777535,16.92400021197865,18.206040401095984,16.26695848475681,-0.958091912344446,-3.0742412805402949,-1.871575955954195,-2.9748138425829877,-1.2516799562123704,-1.2048930067408173,-0.9310388607827629,-1.2520704616467795 
 06/15  08:00:00,12.6,97.0,4.8,230.0,8.740692632163644,0.0,0.0,19.29,35133.12454363525,1.2057603794106613,0.0,18.530277854320159,18.854859309051986,14.714648187660443,19.48404078781976,15.916359362330349,16.483315056553118,18.490584020149848,15.668947016425836,-1.0313900701370249,-3.1457397285644776,-2.036356939842203,-3.149479253810166,-1.3808896984671475,-1.3055901512262423,-1.044373483852263,-1.4140165401614283 
 06/15  09:00:00,12.6,97.0,4.6,140.0,8.740692632163644,36.0,31.0,19.29,35110.42190550467,1.206979739185817,1.0,18.36039281334168,18.797403190871419,14.838821522915755,19.555886191999343,15.925059710052134,16.30187388413194,19.03944120075801,15.6066816727083,-1.0960475917646562,-3.274969322129958,-2.1931213046522646,-3.127965038697553,-1.497764368376377,-1.4049659801129815,-1.0249302819651883,-1.5522436299070972 
 06/15  10:00:00,12.5,97.0,4.3,140.0,8.543635054473782,78.0,47.0,19.29,34859.29561763677,1.2075152529380989,0.0,18.18978121420615,18.980280406515744,14.741810036609542,19.649710454123257,15.888625293979765,16.222347255580997,19.255575245139338,15.569902616051744,-1.1558198930712434,-3.3178410776866555,-2.2009814670077096,-3.1192190696455186,-1.4687530355711987,-1.4457245049531838,-0.97171041914687,-1.5823039831374728 
 06/15  11:00:00,12.5,96.0,4.1,140.0,8.543635054473782,156.0,102.0,19.29,34603.9160000579,1.2089118492839193,0.0,18.12158354513915,18.532377800264834,14.709408915440119,19.144988676194097,16.061856931031615,16.208370648010228,18.782278236009249,15.56328136050971,-1.195016959357852,-3.307031991129784,-2.2235226542006,-3.1315093755471188,-1.4010217124146272,-1.4654434594405102,-0.9337493065247162,-1.5814824490212607 
 06/15  12:00:00,12.4,95.0,3.8,140.0,8.346163054365718,210.0,16.0,19.29,34124.210322727835,1.2096221314481688,0.0,18.148843603087199,18.511523282508038,14.755090257709704,19.36446225801233,16.021824556724597,16.213338161589438,19.05191281016104,15.600460926348968,-1.2136443392779218,-3.4252340688928606,-2.2445210112083684,-3.266026575049346,-1.3949548625521818,-1.4757075685951527,-1.0020949854558117,-1.5905722442439439 
 06/15  13:00:00,12.4,95.0,3.6,140.0,8.346163054365718,155.0,15.0,19.29,34102.37845553071,1.2108423452662416,0.0,17.96345066163439,18.584111242087567,14.598167550112953,19.003648630589319,15.891820533302349,16.11026897797908,17.75847701140169,15.61304298920466,-1.2121464872970889,-3.45759781063746,-2.264398366679104,-3.223710685704878,-1.4273978688061575,-1.4897291974482086,-0.9740834296978364,-1.5995040753457406 
 06/15  14:00:00,12.3,95.0,3.3,140.0,8.346163054365718,207.0,6.0,19.29,33856.51327471533,1.2113759836808136,0.0,18.056884306582608,18.26685770907314,14.619607619857615,19.245069931392299,15.907447237458677,16.104831009610029,17.960754854593718,15.658163858495746,-1.2478291216957538,-3.42553246561086,-2.3030204510841667,-3.3004256001746876,-1.4460351563528835,-1.513368987349597,-1.1850847112175794,-1.5973576445044656 
 06/15  15:00:00,12.3,94.0,3.1,180.0,8.148274592497842,205.0,7.0,19.29,33605.75783923469,1.2127712476256377,1.0,18.022717811844936,18.70916988975493,14.678378122892026,19.122526831286004,15.88473922015414,16.179691955434888,18.04399479109934,15.674049757361994,-1.2455488584856319,-3.538840743411682,-2.3192632189722608,-3.2607693516927296,-1.4888985923889844,-1.533223541173683,-1.1723243694223303,-1.6063929642966549 
 06/15  16:00:00,12.1,93.0,3.1,180.0,7.94996761371408,120.0,3.0,19.29,32873.27446054355,1.2152304023963828,0.0,17.923683498627235,18.61198336880177,14.646102937171669,19.64954800194081,15.810132749875532,16.088156010563276,18.965132225010405,15.62371078681438,-1.2767659611123479,-3.444505330677392,-2.3355775083672269,-3.2977162084379265,-1.492278683452457,-1.5379519356413383,-1.1800717913030768,-1.6313111509207224 
 06/15  17:00:00,12.0,91.0,3.1,180.0,7.751240046876092,83.0,2.0,19.29,32185.23941323338,1.2161047589305266,0.0,17.86305579127551,18.325555855318578,14.573555106613093,19.54102587978478,15.754260538016342,16.01083847895043,18.39264227383113,15.551504345215856,-1.3061940822942513,-3.5070844035606489,-2.3607581473687659,-3.2307819635106496,-1.5325964949526088,-1.573489964144782,-1.0480777227396608,-1.6606017537400644 
 06/15  18:00:00,11.8,89.0,3.1,180.0,7.352514783551328,10.0,1.0,19.29,31252.793422602925,1.2187242603276976,0.0,17.61155476880529,18.185471413344414,14.503809840109714,18.94624878252042,15.554565510264413,15.857281946218287,18.427775200997059,15.440826535205602,-1.3313941466698443,-3.57349492282137,-2.401650118376506,-3.2601587827755824,-1.5945626637036715,-1.611628102790195,-1.1639945170702873,-1.7018791442898887 
 06/15  19:00:00,11.7,88.0,3.1,180.0,7.152512863335971,0.0,0.0,19.29,30783.415384051194,1.2206427624685275,0.0,17.53135445665197,17.750435646550849,14.461925854548144,19.223698785096656,15.494845196676753,15.809365805627757,18.030697163066514,15.35792624355429,-1.3839902860358258,-3.6538303216467078,-2.435744918066406,-3.4272943111566764,-1.6627191739397623,-1.6595552100204463,-1.1553429446857,-1.745254065865017 
 06/15  20:00:00,11.5,86.0,3.1,180.0,6.952081907257593,0.0,0.0,19.29,29876.66113502529,1.2232513765621469,0.0,17.30895004942984,18.294867692600364,14.199487821705736,18.95344784745557,15.2198880865199,15.580860530429363,17.9885097528374,15.16107625863235,-1.4240250920103066,-3.7462432338899869,-2.469139850554303,-3.3737293023199808,-1.705043214310556,-1.6892411459644213,-1.2560529982059244,-1.7848277413788639 
 06/15  21:00:00,11.4,84.0,3.1,180.0,6.7512197616709959,0.0,0.0,19.29,29206.7467423919,1.2253302411672718,0.0,17.42353103242813,18.265214382771725,14.183862722257218,19.727103568524769,15.160836697255299,15.524872167020745,18.59614380372264,15.063758929061862,-1.473318981278685,-3.6770230098633358,-2.5375017369807488,-3.454597379886486,-1.7759586656405882,-1.7446723640758997,-1.2642572506156463,-1.8433939886021589 
 06/15  22:00:00,14.2,80.0,3.9,180.0,7.94996761371408,0.0,0.0,19.29,34654.9774799842,1.2114106059526218,0.0,17.32445387848696,19.016555365418836,15.789204119789967,19.452018767898936,16.350501136478564,16.47452955999673,18.80897070604273,16.137228442729069,-1.4769867369465342,-3.7071649125280605,-2.5618537322133076,-3.295261703735702,-1.7859269094109168,-1.7683437750734162,-1.2083215537570458,-1.8714890187275802 
 06/15  23:00:00,16.9,76.0,4.6,180.0,9.524818961273752,0.0,0.0,19.29,40071.227218692366,1.1993182884380785,0.0,17.2842720198732,19.93371453168003,17.672628960558578,20.103155429658704,17.529145590692719,17.2745136833827,18.219292452707735,17.599886520093326,-1.491851849819744,-3.5047191865787825,-2.2524244334033116,-3.3206698068401896,-1.562570549119507,-1.6053159484623572,-1.1562979020137823,-1.6714737960426507 
 06/15  24:00:00,19.7,73.0,5.4,180.0,11.648165833951112,0.0,0.0,19.29,46345.377998021024,1.185325093695042,0.0,17.659518834539076,20.638507842137,19.671201509902934,20.81530800879227,19.05516219173076,18.637683602257366,19.07953120461249,19.38239924629896,-1.4666907610770453,-3.256489832723742,-1.8808325581856702,-3.128545206013242,-1.3166968284830938,-1.4411639514427673,-1.198660756198138,-1.3814711147459556 
 06/16  01:00:00,22.4,70.0,6.1,180.0,13.911640508111134,0.0,0.0,19.29,53244.684144962695,1.1506689276936316,0.0,18.285022859337137,21.710000035760616,21.940392628833079,22.135253004380908,20.89551956021368,20.068501958794874,20.39850682286002,21.61475433734695,-1.3573720034416557,-3.0518689968322274,-1.4797968372668025,-2.9257841725878137,-1.009294977503935,-1.1848756027570278,-1.0220299070627169,-1.0152628776652948 
 06/16  02:00:00,22.6,68.0,7.1,180.0,14.097862883373353,0.0,0.0,19.29,52958.14126120333,1.1490857512780999,0.0,18.673121614902994,21.726660801235384,22.22217152363801,22.321440718676795,21.260353923240474,20.37464953022255,20.566410575263828,22.05492718963978,-1.1916145492818884,-2.8004449170594025,-1.0036083825195619,-2.5808415525076118,-0.658498595904269,-0.8929444054334549,-0.7713214803405586,-0.5610445699927852 
 06/16  03:00:00,22.9,67.0,8.2,180.0,15.207662801954996,0.0,0.0,19.29,53401.76453141679,1.1466700871795209,0.0,19.01786573225995,21.94131379460201,22.572091854249409,22.457452453777706,21.570139235773483,20.706692806078367,20.86992222002464,22.409413681191074,-1.079418340745016,-2.7650232620610835,-0.9215802315333678,-2.5117985052577609,-0.572631697384175,-0.8140094017745568,-0.7224998315661574,-0.44504700559358836 
 06/16  04:00:00,23.1,66.0,9.2,180.0,15.391388707708814,0.0,0.0,19.29,53547.629022049805,1.144784260666754,0.0,19.291336879609838,22.051937694859939,22.810448335265837,22.590658143425459,21.78694751424148,20.948085256475758,21.075210410405519,22.667157151459589,-0.9867052735733306,-2.6849025088275169,-0.8273113851080309,-2.4490570087623135,-0.5052208950354334,-0.7402525274223478,-0.6576969433433717,-0.35329113838341316 
 06/16  05:00:00,23.4,64.0,10.2,180.0,16.667748274158386,0.0,0.0,19.29,53497.99044150826,1.1427267607272674,0.0,19.615091753073967,22.2200930436562,23.147321860012747,22.75052273768649,22.173488961791,21.31659606628271,21.43585630095601,23.077719554808135,-0.9140776088744828,-2.625601562355824,-0.7564353317766854,-2.3881690102781336,-0.450858873985137,-0.6812118509870259,-0.6089856783061138,-0.28036338156902015 
 06/16  06:00:00,23.6,63.0,11.2,180.0,18.462371161013097,0.0,0.0,19.29,53590.85091961386,1.1420362531697595,0.0,19.87489248343122,22.35228029658939,23.380746614644868,22.887510269712104,22.396197079257975,21.555419737672218,21.663053740185324,23.321346324600115,-0.8317331923292007,-2.5328950636719966,-0.6741719948973988,-2.3079919583504164,-0.37839778531202208,-0.6100945122827242,-0.5412631748624309,-0.1921546775931429 
 06/16  07:00:00,23.9,61.0,12.2,180.0,18.640021180142015,0.0,0.0,19.29,53499.81661069454,1.140013645684167,0.0,20.152392848521033,22.493547710223149,23.69043867086723,23.0290542044372,22.687745864038225,21.853682795139105,21.939337957085035,23.637005310427165,-0.7690590782481502,-2.4557965972324977,-0.6065353128354369,-2.2399589619645696,-0.32613031177372767,-0.5546209697149747,-0.49150837339398975,-0.1265952408452697 
 06/16  08:00:00,24.1,60.0,13.2,180.0,20.9204893292806,0.0,0.0,19.29,53600.01251768952,1.1381700023288686,0.0,20.415379381456995,22.015782471834784,23.917195229163185,22.4802360863721,22.892336014990425,22.08217319596004,22.15106927479764,23.86108413865249,-0.706770307114245,-2.3910078178622466,-0.5301302238426749,-2.180522801597177,-0.2661441244643991,-0.49368698484337139,-0.43378188658334379,-0.05361451594730405 
 06/16  09:00:00,23.0,64.0,11.8,360.0,19.874578905296575,46.0,7.0,19.29,52418.300070344725,1.142434967843453,0.0,20.547841626049214,22.2422991737016,23.06410777884504,22.80446681359238,22.415422824185968,21.987378013391284,22.826305687798848,22.95139937938081,-0.6486415658493663,-2.477529228698563,-0.46796354361151989,-2.2864745160243764,-0.21913950601632718,-0.4395255950804508,-0.3845954001058552,0.007355301669838987 
 06/16  10:00:00,21.9,68.0,10.3,360.0,18.640021180142015,102.0,0.0,19.29,51133.85441996883,1.1456454103093968,0.0,20.889063969499714,21.91127605882001,22.157648545,21.933055663814863,21.9121280940324,22.35208066198835,22.041532502998736,21.89192685333091,-0.6154524351662606,-2.419204020491695,-0.5862633868888769,-2.215117545630345,-0.2707809459991067,-0.4342669107285978,-0.27539480637155819,-0.10982960394102297 
 06/16  11:00:00,20.9,71.0,8.9,360.0,17.748504433310587,145.0,3.0,19.29,49575.96395396667,1.1499215755978099,0.0,20.442986402096908,20.9791989962547,20.94784174319164,20.987662510034768,21.056893419850398,21.1314653053939,20.974117908045856,20.91737772361323,-0.5521249379966302,-2.4745611955439097,-0.7244630674724538,-2.3915653450894327,-0.32921919471645785,-0.3690583718102247,-0.3730391693480245,-0.2573898851265972 
 06/16  12:00:00,19.8,76.0,7.4,360.0,16.486442118326694,121.0,1.0,19.29,48450.49419988771,1.1542373695659019,0.0,20.80617480144899,20.67753550775402,19.968558478072617,20.651326605324017,20.378035600329086,20.233390245475307,20.621365844027286,19.858521605771288,-0.609992041609576,-2.6751737995667339,-0.920302863102288,-2.595533938395558,-0.4620124897134077,-0.5386307183065345,-0.5232840156761642,-0.4126149238278788 
 06/16  13:00:00,18.7,81.0,6.0,360.0,15.391388707708814,259.0,10.0,19.29,47182.51550472263,1.1586885295976226,0.0,20.124445466321438,19.78714806379225,19.211427349777254,19.77871425001453,19.924696335192104,19.69130500899627,19.960286274326493,18.842137144760224,-0.5550450465797187,-2.723636166854197,-1.057887781457333,-2.6594802442377505,-0.5091590134109385,-0.6513994975873806,-0.5709629038143487,-0.5533752890535946 
 06/16  14:00:00,17.7,85.0,4.5,360.0,14.469224826009623,53.0,60.0,19.29,45766.836190586444,1.161777966592709,0.0,19.629259260356777,19.997035590104575,18.486484922938197,19.466145861211229,19.2918433308527,19.17527544390127,19.78361417438764,18.020172907295579,-0.6451600336689942,-2.907378402029618,-1.2155151688272886,-2.8457955907687304,-0.5929764171728228,-0.7421251997751298,-0.6653067361880738,-0.7486830900755789 
 06/16  15:00:00,16.6,90.0,3.1,230.0,13.350787994465407,171.0,31.0,19.29,44285.42187161781,1.1664457990549065,1.0,19.68369925459831,20.226715094984738,17.976544005099638,19.715518331981245,18.854489398405965,18.85523516837661,19.846322772204009,18.098399384430278,-0.7356569513792596,-2.884818525158457,-1.348379055590035,-2.945864542525856,-0.7230629754244966,-0.8267345998106831,-0.6892246268491504,-0.9068401144967178 
 06/16  16:00:00,15.8,91.0,3.1,230.0,12.408648346086182,39.0,9.0,19.29,42338.34343458444,1.1716849367342799,0.0,19.71140163986696,19.339737453488966,17.72314205549001,19.287131676901013,18.559467554536324,18.61269246143238,19.768496203352276,18.01140489760143,-0.7696220001758585,-2.8303924133366156,-1.451612330776169,-2.9112444536669077,-0.8113182195108566,-0.8896707865677315,-0.6925066004472641,-0.9428738011483193 
 06/16  17:00:00,15.1,91.0,3.1,230.0,11.45709013711621,46.0,3.0,19.29,40414.876011189066,1.1766066309994808,0.0,19.464293344952023,19.014101183930838,17.17988360813372,19.217497935270587,18.119897289437998,18.257271509385754,19.365190763668215,18.032829507405059,-0.7878152915975647,-3.0534778893624447,-1.5225610436460083,-3.0378502911554019,-0.8935358481743034,-0.9479323429773822,-0.7197346730880705,-0.9941682120332634 
 06/16  18:00:00,14.3,92.0,3.1,230.0,10.688912848720634,8.0,3.0,19.29,38524.585710805346,1.1830609230022438,0.0,19.246294707636417,18.65740484425476,16.610107201179859,18.97895035466925,17.566128723919357,17.817643640901829,19.46524466985971,17.726153759489465,-0.8468628889770693,-3.1681670762482194,-1.6448093639061708,-3.098757984082728,-1.008534725421348,-1.030135109648787,-0.7983965037996386,-1.0288882204597545 
 06/16  19:00:00,13.5,94.0,3.1,230.0,9.719834474953132,0.0,0.0,19.29,36947.43437802449,1.1881251495752568,0.0,18.923812866294666,18.55518149391972,16.032563778734976,19.166640367983093,17.05417970765946,17.404514344386944,18.664204275849177,17.215861405906339,-0.9180635675359364,-3.2989411400826049,-1.7747133063513266,-3.18896077178113,-1.1404945423159166,-1.1283758927996329,-0.8107589192916741,-1.117159828644467 
 06/16  20:00:00,12.8,94.0,3.1,230.0,8.740692632163644,0.0,0.0,19.29,35149.438410739385,1.1930447003338727,0.0,18.968501186877775,18.8064253541375,15.582485067808456,19.62365145933378,16.692716943750378,17.124171785034599,19.104668870974874,16.706754387744185,-1.0013186555798295,-3.3492530942505418,-1.9079843612882282,-3.190683755515312,-1.2590588098419962,-1.2175524378553629,-0.9401153117004915,-1.2397699848001809 
 06/16  21:00:00,12.0,95.0,3.1,270.0,7.94996761371408,0.0,0.0,19.29,33381.93328091465,1.1983122572097725,0.0,18.690985683440635,17.78129079365271,15.43423568859488,19.461342916471496,16.45916084843674,16.89102519115777,19.349598930899977,16.723019895831614,-1.024507480277585,-3.3111746829280586,-2.0277996323295288,-3.098718613422363,-1.3576278809418708,-1.2899026318577543,-0.9330535629318209,-1.3632654439997325 
 06/16  22:00:00,11.8,94.0,3.1,270.0,7.5520898046934239,0.0,0.0,19.29,32670.12606175668,1.1995362251397353,0.0,18.46019202755151,18.35277349165511,15.112540423810968,18.997976254956968,16.149132441781778,16.63193220936494,19.01120007061248,16.480563676461935,-1.1029586958002343,-3.5921800011976665,-2.0943317110242,-3.156099103447821,-1.4378093590260124,-1.3608323507906437,-0.9167095780190686,-1.4031042343197933 
 06/16  23:00:00,11.7,93.0,3.1,270.0,5.536869134233484,0.0,0.0,19.29,32185.638473431798,1.2014535663731203,0.0,18.33175754973262,18.90116328770861,14.823741688792609,19.571571290319008,15.892874418581649,16.386874665441863,18.688717425814859,16.257916257104829,-1.1631951101446257,-3.504964508377321,-2.175945097100856,-3.3020008651694434,-1.5158492153039136,-1.424039203919401,-0.9716688887503752,-1.4752281760835758 
 06/16  24:00:00,11.5,92.0,3.1,270.0,5.332926905358363,0.0,0.0,19.29,31490.280158586047,1.2026695795424068,0.0,18.086123123058774,18.38439279209564,14.598850800239749,19.14630460937978,15.649772062043115,16.179494256217244,18.154357806979509,15.993772759458434,-1.2096360795880093,-3.372072572969033,-2.2568079046973295,-3.2142437963531336,-1.5849275950378837,-1.4838812446937296,-1.0388160944502448,-1.5413482773202419 
 06/17  01:00:00,11.3,92.0,3.1,270.0,4.923692990332199,0.0,0.0,19.29,31020.701213287284,1.2037165045675072,0.0,17.89171650960759,18.57418200965806,14.391455788412797,18.906624818759057,15.415564500445824,15.958850437301744,18.12946230400168,15.769921633556092,-1.2691264743718827,-3.4900076612183539,-2.3284201350792657,-3.3010264500678958,-1.652396545384144,-1.5400373209566838,-1.1579621648536969,-1.6141863175050045 
 06/17  02:00:00,11.2,90.0,3.1,270.0,3.268418905544422,0.0,0.0,19.29,30357.33211005217,1.2045656594938268,0.0,17.80321118837649,18.492628323938879,14.34250279596974,19.213305713334678,15.323263241627095,15.857387719206566,18.433967016879668,15.666346026886549,-1.318352939611245,-3.4934744405219795,-2.3893280349806909,-3.388612279448815,-1.7159021599319156,-1.5956297260337223,-1.162386924182265,-1.6766609008649385 
 06/17  03:00:00,11.0,90.0,3.1,270.0,3.0594067191289584,0.0,0.0,19.29,29879.33763681147,1.20683344468623,0.0,17.60932352752397,18.288322921222386,14.120417721302962,19.558947998430303,15.107209579598907,15.656499240414528,18.22775528957498,15.488612454679434,-1.3551886775663536,-3.5220807910701499,-2.429045955341506,-3.3519674684353304,-1.7576605268882329,-1.633956203682936,-1.1551864431103883,-1.719133989296617 
 06/17  04:00:00,10.9,89.0,3.1,270.0,2.8499189638018835,0.0,0.0,19.29,29441.008413235933,1.2075143204195796,0.0,17.397231393778158,18.146772675610199,13.931942337571249,19.10051238363249,14.904349416753839,15.476796490535844,17.630722847189035,15.28470696929861,-1.4064305812803797,-3.566332178922486,-2.494177481675718,-3.306345661151743,-1.818085142759435,-1.6866831528312892,-1.1931505210216238,-1.773524180412865 
 06/17  05:00:00,10.7,89.0,3.1,270.0,1.5828621620615878,0.0,0.0,19.29,28989.970807454538,1.2085535643336128,0.0,17.21420400123082,18.24985652701833,13.719504751580109,19.1887352859871,14.692186546264534,15.278931080776735,17.28541184206513,15.10607871932135,-1.4568192500993374,-3.663117271857874,-2.5530569306549149,-3.4001850235102895,-1.8759251150684043,-1.7357525969828412,-1.2997914742981478,-1.831944627049659 
 06/17  06:00:00,10.5,88.0,3.1,270.0,1.3699733062306337,0.0,0.0,19.29,28337.526004904634,1.2097480475916514,0.0,17.056108048917574,17.381411635383448,13.549238530995165,19.095114308035507,14.471071034246029,15.08573273154377,17.441790284585168,14.90050829032082,-1.5057530121332513,-3.639594838661141,-2.614938481431785,-3.402292125071447,-1.9323201077738366,-1.7856144832846553,-1.3804760443585663,-1.8833863805222644 
 06/17  07:00:00,10.4,87.0,3.1,270.0,1.1565880122405475,0.0,0.0,19.29,27895.363923237936,1.2116498617007517,0.0,16.973332864033293,18.082551669084777,13.46556206250049,19.523531690704489,14.397746470028033,14.99158830421105,17.58705669299061,14.782338360816752,-1.5539543474517595,-3.8731207866713595,-2.671737593454442,-3.4593570951190886,-1.9941102808675289,-1.8389816652317946,-1.3621516628273006,-1.9406637862017338 
 06/17  08:00:00,10.2,86.0,3.1,270.0,0.0821193117503185,0.0,0.0,19.29,27257.720568159377,1.2128373151784525,0.0,16.720164117101949,18.155389019739219,13.195802967152348,19.140529758361479,14.11944768493026,14.7460583315322,17.057174827003857,14.53757412165475,-1.5880225804888706,-3.714476398282948,-2.7140995435650625,-3.3977526222945877,-2.0329496957925508,-1.8751839774390314,-1.3605908481546468,-1.9835705571604905 
 06/17  09:00:00,11.2,80.0,3.1,320.0,1.7952572663021443,94.0,47.0,19.29,28160.29048416375,1.2098718415072436,0.0,17.089044616851039,17.994485647442745,16.070038434268505,19.771838606197556,16.02447512962489,16.322904270903693,18.732082399129444,15.165468589938355,-1.6326804651870233,-3.7359536166007945,-2.7778513559873638,-3.4809275015921545,-2.013681113148557,-1.921773975783908,-1.4460848935552049,-2.0238135692446677 
 06/17  10:00:00,12.2,74.0,3.1,320.0,2.0071612827447327,149.0,154.0,19.29,28959.069128157058,1.2070061784592346,0.0,17.053035220303984,18.389081417722055,16.835480751601286,19.13441395755931,17.25245581992254,16.8751267206952,18.673244218080027,16.186527129459969,-1.58155953621692,-3.798891706869399,-2.300582762963282,-3.3368207417455939,-1.6191339911010739,-1.6894794371120517,-1.2221294645293888,-1.8932029669581952 
 06/17  11:00:00,13.3,69.0,3.1,320.0,2.4295065950944947,174.0,463.0,19.29,30097.360528998383,1.2035599806725206,0.0,17.30353199231586,18.879058387805107,17.653174880020754,19.285706641058746,18.693475156767549,17.359274400937957,18.621210817277008,17.198102504380409,-1.5755454952348909,-3.6872730796699266,-2.1288766294618539,-3.4682254986457297,-1.1743431888991363,-1.5981445426582873,-1.2261302427527008,-1.6629309623569684 
 06/17  12:00:00,14.3,64.0,3.1,320.0,3.268418905544422,253.0,434.0,19.29,30925.88698294139,1.2007148828356343,0.0,17.529288120677536,18.845872963515597,17.994485797425296,19.21136851649058,19.413593921773886,17.69268246311589,18.813711686338526,17.672688953311299,-1.5262867697103209,-3.58369950760909,-1.937786942045696,-3.4374138559806068,-0.7929897103963054,-1.5098902392172376,-1.2160341048865505,-1.4375287576111247 
 06/17  13:00:00,15.3,59.0,3.1,320.0,3.6850265968540727,206.0,408.0,19.29,31646.90534028536,1.1979706413927356,0.0,17.701176225153849,18.78794116476146,18.1408872819196,19.23607648215402,19.80396787261253,17.866134166471875,18.798130383826189,17.68631592340258,-1.4794695291344476,-3.589557197286026,-1.848640761809034,-3.453793654750804,-0.5814085874714458,-1.4496495368947429,-1.1775805724794855,-1.3182931473888374 
 06/17  14:00:00,16.4,55.0,3.1,320.0,4.718396657723815,175.0,503.0,19.29,32751.755814445147,1.194620825227875,0.0,17.88530835028732,19.132476821017624,18.445010591472174,19.251182061236017,20.389119359796678,18.09282334675953,18.743980475979634,17.974483811076625,-1.4374204555890169,-3.61443715821938,-1.8014501990179255,-3.4414232842982086,-0.38613364800671759,-1.4135419657116478,-1.1719761807318674,-1.2723263433092838 
 06/17  15:00:00,17.4,51.0,3.1,270.0,5.128535628668999,154.0,538.0,19.29,33539.09047781173,1.1930550994696093,0.0,18.082704933411635,19.302435737328716,18.54337701373111,19.321968184023829,20.738261494491103,18.122632271842727,18.958815753609398,18.700042106516937,-1.3951018476716915,-3.524528202106441,-1.716990573802126,-3.4281172449438266,-0.1872943750012567,-1.3705227275943342,-1.1662987428239618,-1.181302399896177 
