Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Sky Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 07/03  07:00:00,14.7,97.0,0.6,180.0,11.265628817781249,0.0,0.0,19.09,40760.597122829466,1.188402156665186,0.0,20.23919116811676,19.51330014024514,23.804320970408388,19.69833226284547,23.331434464259844,22.84879280242003,20.806508236442889,22.20344348143497,-0.7314549991780806,-2.960913316638664,-0.2727070630671435,-2.842978430477179,-0.043835072124185619,-0.16156389991458265,-0.49149698309099806,-0.23099135842417005 
 07/03  08:00:00,14.6,97.0,0.6,180.0,11.073780055127827,0.0,0.0,19.09,40488.169321576715,1.1889416305155483,0.0,20.811619414457569,19.26548483908672,23.313890169779449,19.916667602846009,22.93821673082718,22.516116446519278,21.640590260738244,21.536413055611086,-0.7474910183067777,-2.999610177154445,-0.28360179604343829,-2.912107424358218,-0.061609652666441677,-0.1686364048866608,-0.4999191018590727,-0.24204490702272833 
 07/03  09:00:00,14.6,95.0,1.0,180.0,11.073780055127827,32.0,17.0,19.09,39947.292568990306,1.18934413035586,0.0,19.07425616856947,18.866680891105049,19.466646197273254,19.77627696741587,20.977535836562145,18.85757939749287,20.134324067244177,19.289710796815624,-0.6714622292082655,-3.062459395474498,-0.37289720100328235,-2.858258422280861,-0.11582353901149405,-0.2185180790293876,-0.38094486724470408,-0.34293802328353076 
 07/03  10:00:00,14.6,93.0,1.3,180.0,10.88154201479091,153.0,3.0,19.09,39381.63177834715,1.1909575148382199,0.0,19.265915437181226,18.618297087354905,19.5187764292874,19.656598235738099,21.181527938965276,18.925277008965307,20.10227127347896,19.952566020376247,-0.9232782505020171,-3.16389858948093,-1.0292354617530473,-2.9053122345888084,-0.3865813527896361,-0.7431867390388204,-0.6060709003087726,-0.7101783584009043 
 07/03  11:00:00,14.6,91.0,1.7,180.0,10.88154201479091,143.0,10.0,19.09,38842.044078735955,1.1913600146785187,0.0,19.362510949036606,18.502783798682356,19.34926718917837,19.932048878681145,21.08810176501307,19.28278863269972,20.581142672586606,20.006317724912198,-0.9006201426470674,-3.2409212499232389,-1.0606909011173669,-2.9554993528103967,-0.38123729714570267,-0.7628608482495537,-0.6239501383291173,-0.6412793235999137 
 07/03  12:00:00,14.6,88.0,2.0,180.0,10.88154201479091,58.0,69.0,19.09,38033.34580502309,1.1919637644389547,0.0,19.292525013671175,18.540054281086129,19.307316459005908,19.474132189323869,21.09654105902086,18.722564344030415,20.151608316315149,20.071147275564173,-0.8967547155234683,-3.2789941015294588,-1.1170421411818488,-2.9154529437297329,-0.38748752359044177,-0.7425479308071855,-0.5763226831040238,-0.6355692989555396 
 07/03  13:00:00,14.6,86.0,2.4,180.0,10.688912848720634,232.0,10.0,19.09,37494.66860150221,1.1923662642792373,0.0,19.36997179965861,18.735480411655826,19.507325309542979,19.560797909756397,21.2631370759618,19.11869996043526,20.14554215072647,19.1583501686263,-0.9166983181538903,-3.293373885648239,-1.1226721830964608,-3.0436809802486755,-0.37239416084019508,-0.8162779695944525,-0.642912304785114,-0.6130180850962756 
 07/03  14:00:00,14.6,84.0,2.7,180.0,10.688912848720634,170.0,7.0,19.09,36933.75372773396,1.1939796487615664,0.0,19.3652740010867,18.547483414377397,19.35613032692964,19.899330680531258,21.42424983899921,18.566262950554166,20.059237081634689,19.863215192478579,-0.9067944813360148,-3.2721483790013217,-1.1261153801607465,-3.051987159177838,-0.3721545197645835,-0.7686591167887309,-0.6530276520903339,-0.7592706228382463 
 07/03  15:00:00,14.6,82.0,3.1,140.0,10.49589069504276,53.0,10.0,19.09,36396.3562625177,1.194382148601836,0.0,19.5264631042413,19.29003487185558,19.57837201369252,19.433147948900375,21.17384883383056,18.676631651543358,20.463997327651794,19.772710498856335,-0.9166338235691626,-3.3314284653613099,-1.175881359558241,-2.988871707198044,-0.39620025788356108,-0.873002740761108,-0.6781926569603743,-0.6787414428241326 
 07/03  16:00:00,14.1,83.0,3.0,140.0,9.91444747927602,40.0,8.0,19.09,35423.264802700585,1.1980054410467469,0.0,19.35257544443711,18.822230402638117,19.409536203550993,19.675894478776418,21.0502057456479,18.866765248644094,20.336899795035654,19.909023538542106,-0.9138687092506617,-3.1890397420326574,-1.165638333007613,-3.105196230341959,-0.4700207293142805,-0.8927640665727696,-0.6391542397137453,-0.7173200181684355 
 07/03  17:00:00,13.7,82.0,2.9,140.0,9.524818961273752,39.0,8.0,19.09,34210.2647803153,1.2002825540492559,0.0,19.109153545572548,18.282912454413116,19.330360764987434,19.204794489606124,20.935067678622305,18.629925190489908,20.022152083292118,19.776241131878586,-0.9569417425346357,-3.3055292132445568,-1.214035325931512,-3.06067031248947,-0.5160874412053805,-0.9330963335865129,-0.6702441315823962,-0.7216538479667417 
 07/03  18:00:00,13.2,83.0,2.8,140.0,8.937337811128032,12.0,0.0,19.09,33260.63576598973,1.2039122260161153,0.0,18.969787799817746,17.963256262918259,18.909411888882297,19.420819172323509,20.758994334646549,18.870387507081607,20.19591274616998,19.704929813808375,-1.0098865678051597,-3.4471539190398006,-1.2349210053617,-3.212978870213119,-0.559878667455525,-0.9963792215257129,-0.7300598485541112,-0.7725331699821793 
 07/03  19:00:00,12.7,83.0,2.8,140.0,8.346163054365718,0.0,0.0,19.09,32079.848037327727,1.2077313002369359,0.0,18.826256643883029,17.63908474447108,18.514831335906249,19.976553389286996,20.566837064398898,19.39790326265241,20.28465353451719,19.74671367922619,-1.0538254512638675,-3.54128951962147,-1.3253593510483693,-3.199085407015255,-0.6171686013058151,-0.9888162667461241,-0.726272410340233,-0.8188506977980908 
 07/03  20:00:00,12.3,82.0,2.7,140.0,7.751240046876092,0.0,0.0,19.09,30917.44364821013,1.2112047956386574,0.0,18.502773286859044,17.336810688807625,18.54369738889607,19.18262271871507,20.501672959409185,19.190499468636273,19.444114450527338,19.521206761820584,-1.1024144153678915,-3.6362267778910608,-1.4051541664663776,-3.0832815729245288,-0.6796492777519582,-0.9188142454937922,-0.7389467635805513,-0.8290432618461759 
 07/03  21:00:00,11.8,83.0,2.6,140.0,7.152512863335971,0.0,0.0,19.09,30002.92372582857,1.2148486734726379,0.0,18.62854669641091,17.75574238914914,21.392216476192954,19.208139989147246,21.008744728730503,20.324584640548229,20.497851008149334,20.678110134210625,-1.175059518937963,-3.723247227869852,-1.4362567880270414,-3.2736957309053889,-0.7205203816472992,-0.9562427892616514,-0.8677804482771241,-0.8855485735652876 
 07/03  22:00:00,11.2,83.0,2.4,140.0,6.549924255894041,0.0,0.0,19.09,28677.784447969672,1.2179603570119909,0.0,18.48150012205926,17.688866755178528,21.66747009263785,19.545146379818168,21.216615740881524,20.683021737531708,20.755803471862646,20.689613672353006,-1.180040187342652,-3.6623212549657127,-0.9893751334473175,-3.2791578221436619,-0.6620647172728889,-0.804474773415245,-0.7362686260380137,-0.7307392821453904 
 07/03  23:00:00,10.5,85.0,2.2,140.0,5.740364610542656,0.0,0.0,19.09,27551.954315662944,1.2224998419983065,0.0,18.211816603281908,17.218838155129668,21.937040408540005,19.397845054892487,21.419375045880846,20.90251364849399,19.98881820894887,20.650010127385558,-1.2225712046028193,-3.704816587926312,-0.9505367855977276,-3.2468351989748407,-0.6525359833936879,-0.7600423645189836,-0.7101813412577089,-0.7412742576722531 
 07/03  24:00:00,9.9,86.0,2.0,140.0,4.923692990332199,0.0,0.0,19.09,26460.02466635548,1.2254637773268276,0.0,18.00234505972609,16.900379673813899,22.014702361847907,19.124562906335297,21.491532430312394,20.981078926134786,19.819969438001853,20.521676225454713,-1.285698084132354,-3.836174214813046,-0.9126630012169922,-3.3111669445655367,-0.6409648876195093,-0.7324095337937531,-0.833513685174896,-0.7601328479723628 
 07/04  01:00:00,10.6,88.0,2.0,140.0,5.94341561115192,0.0,0.0,19.09,28451.282005954054,1.216597598280262,0.0,17.900339936098047,17.185547093395486,22.026380597869765,19.80553884341339,21.50359246510604,21.00297820803729,19.85953731371048,20.449151900508416,-1.3446035811903663,-3.9373937752736816,-0.9077126634303674,-3.38694812503703,-0.6394664729219568,-0.7260352790039112,-0.8773852867888508,-0.7891824076543662 
 07/04  02:00:00,11.4,89.0,2.1,140.0,6.952081907257593,0.0,0.0,19.09,30466.1746028482,1.2122598740752997,0.0,17.78449023177613,17.49692721357975,22.048608022565057,19.221984846301713,21.530547571720726,21.029426719181897,19.798850689575088,20.402536774155985,-1.3744730892067867,-3.8730828780939485,-0.9080958883919682,-3.202890786491966,-0.6399193223647727,-0.7233757614193218,-0.8769095115188372,-0.8057251734918532 
 07/04  03:00:00,12.1,92.0,2.1,320.0,7.94996761371408,0.0,0.0,19.09,32751.10692685596,1.2092953759241872,0.0,17.823214771342923,17.58990124286142,22.150572469264668,19.564840709906684,21.626284062568748,21.290351256069074,19.76853155865471,20.40084719010999,-1.3991077833187463,-3.794730098792627,-0.90483497184824,-3.3245789354991279,-0.6359164898320331,-0.7186989895343463,-0.8845462042803481,-0.8154446054530985 
 07/04  04:00:00,12.8,94.0,2.1,320.0,8.740692632163644,0.0,0.0,19.09,34924.10829304073,1.2052297696030019,0.0,17.74386303914588,17.916301752151026,22.194659759194875,19.41010542835287,21.675667824470716,21.322461427844524,19.754287531880665,20.403145959690673,-1.3960086643516073,-3.7546372810961685,-0.8878738445612141,-3.2148793595926778,-0.6207151896515345,-0.6794440393322915,-0.8846664782777408,-0.8160901732442425 
 07/04  05:00:00,12.7,94.0,2.1,320.0,8.740692632163644,0.0,0.0,19.09,34675.84702228388,1.2057620747734355,0.0,17.696929091686515,17.769940908721766,22.2076215258815,19.23742530345515,21.683887310079969,21.34327475214513,19.634575161545514,20.389309420955536,-1.4069683395980819,-3.6634198109152438,-0.8808761552439779,-3.245570299927119,-0.6193094726020549,-0.6737934121311902,-0.8798507166964572,-0.8175890871514155 
 07/04  06:00:00,12.5,94.0,2.1,320.0,8.543635054473782,0.0,0.0,19.09,34160.153995449415,1.2080456820341866,0.0,17.649677412284839,17.691606758638526,22.189200255683354,19.00851364630271,21.657484085134166,21.33006567527702,19.663619342463279,20.371597823347718,-1.4098379452980173,-3.70062199677119,-0.8783992380048236,-3.2895337677196414,-0.6246676867696319,-0.6697117518537649,-0.893729072180686,-0.8213031843275667 
 07/04  07:00:00,12.3,94.0,2.1,320.0,8.148274592497842,0.0,0.0,19.09,33670.10442885788,1.2091093237606812,0.0,17.589121163986698,17.519065737772516,22.157203188460586,19.61201166877303,21.616504242506929,21.302563364727285,19.578367263750768,20.343356306918705,-1.4113770278315772,-3.7324547546664657,-0.8799501270393708,-3.3442109352529485,-0.6337814493924359,-0.6695162999478941,-0.8913344819184912,-0.8268451089955143 
 07/04  08:00:00,12.2,94.0,2.1,320.0,8.148274592497842,0.0,0.0,19.09,33405.03969954912,1.2108618331710406,0.0,17.773015689909874,17.276903544901857,21.81618971149509,18.93770374371437,21.336678925875263,21.07400235746594,20.51865927263633,19.781899866148906,-1.4254343739327638,-3.7890835551096369,-0.8859536199885517,-3.207882873981978,-0.6453321058448897,-0.6732179513440244,-0.9061680411621124,-0.8341948491969398 
 07/04  09:00:00,12.0,94.0,2.1,230.0,7.751240046876092,24.0,7.0,19.09,32920.479347296474,1.2119248238748557,1.0,17.342862995233106,17.239683300042907,18.723037785572957,19.06216692084193,19.73634187955345,19.006619179108609,19.323001866016587,19.70453727094938,-1.4148164370290746,-3.860994576957291,-0.9501949625499528,-3.3610906293858058,-0.720246737561073,-0.7113788811491905,-0.786587459020762,-0.9295310742226988 
 07/04  10:00:00,12.3,92.0,2.3,230.0,8.148274592497842,70.0,12.0,19.09,33189.64253935499,1.2106792103620079,0.0,17.37290096262148,17.511831892369725,18.97035412890486,19.721980300833338,19.861917849755046,18.469325640419944,19.519876240679399,19.855600686943384,-1.486099374984282,-3.87480056005595,-1.420435013033386,-3.33912963939229,-0.9024628704685528,-0.9785617942910415,-0.9439390119561312,-0.9159029862688414 
 07/04  11:00:00,12.7,89.0,2.4,230.0,8.543635054473782,166.0,6.0,19.09,33452.99302645732,1.2090950436605755,0.0,17.466861624083007,17.585599223191474,19.245185516559184,19.72182852003306,19.904576611204747,19.241435153997889,19.628297995729026,19.598237248292717,-1.479935054205713,-3.834828671128586,-1.4044611416438476,-3.2194709154198528,-0.8429961959662045,-1.0407462721480412,-0.9211946478441477,-0.9047057791307378 
 07/04  12:00:00,13.0,88.0,2.6,230.0,8.740692632163644,267.0,1.0,19.09,33934.878229896785,1.2076939556090323,0.0,17.62258423671467,17.57647609141558,19.167728844513247,19.299922227369377,20.314269769911009,19.4092559295334,19.64496160940265,19.475340390488314,-1.4531844923877234,-3.823047253366721,-1.3258064369844123,-3.217739648848206,-0.7760732455079137,-0.934094948418243,-0.9058076988663996,-0.8839656713149222 
 07/04  13:00:00,13.3,86.0,2.8,230.0,9.133572599573825,226.0,35.0,19.09,34169.44720893956,1.2064833211832216,0.0,17.5261497632096,17.03075710296717,17.249575752680199,19.05611433349545,20.499516280746915,19.234197334848444,19.0064808544523,19.28567817006819,-1.4152969068843644,-3.827190292630862,-1.3335086520848616,-3.3242797621595656,-0.6738326586372825,-0.9099336725996839,-0.893984727359852,-0.8814297061319745 
 07/04  14:00:00,13.7,84.0,2.9,230.0,9.524818961273752,148.0,28.0,19.09,34631.05837091933,1.2047604123644145,0.0,17.788266963280884,17.38153967091761,19.087240819895969,19.82155443161649,20.558216766104317,19.352324632935216,19.761910194418279,19.534750143568613,-1.4130211496817494,-3.9540765452753945,-1.6771930065487917,-3.368239812741658,-0.6720729724959027,-0.9417227741119527,-0.9939550784197087,-0.9239830464032741 
 07/04  15:00:00,14.0,82.0,3.1,270.0,9.91444747927602,243.0,118.0,19.09,34819.12236035229,1.204788514698551,0.0,17.725884390012398,17.053997404492394,19.246479814373254,19.397195537355054,21.064972500799806,19.345103958056208,19.16754372148776,19.589341905243559,-1.3627866407508338,-3.87270704740431,-1.3715030051983926,-3.2067761685835087,-0.5578863012723941,-0.9162882859338267,-0.8787033401409995,-0.8467198020270232 
 07/04  16:00:00,13.7,83.0,3.1,270.0,7.5520898046934239,182.0,45.0,19.09,34358.65146002021,1.2061655346875804,0.0,17.86993743932913,16.879384362261708,19.17537230073215,20.654181630791056,21.111170937352449,19.48178275214254,19.597445276187139,19.956650882092427,-1.3604024513363427,-3.9445256613558405,-1.3435779577670093,-3.319327319674218,-0.5030706430543949,-0.9223268675669225,-0.9549115000046146,-0.8305370368849985 
 07/04  17:00:00,13.3,84.0,3.1,270.0,7.152512863335971,123.0,32.0,19.09,33658.89656502549,1.2080712964436156,0.0,17.744962484762089,16.68146191946207,17.914537746057133,19.292425871370449,20.786252919505516,19.047131218025024,18.587126907404337,19.632743812728348,-1.3385268331230278,-3.9932576241144948,-1.3685450811170435,-3.077220181775135,-0.5182411614027678,-0.9112384339215455,-0.9009956978358581,-0.7757240984583633 
 07/04  18:00:00,13.0,85.0,3.1,270.0,6.7512197616709959,13.0,9.0,19.09,33173.669778563344,1.210676411318344,0.0,17.594726796007817,16.53629489194283,18.93479706463425,18.977062418247585,20.564227625303649,19.06388444752186,18.59658000676956,19.51257758330842,-1.3641162755883325,-4.058558309471462,-1.6029141179817184,-3.349768344036322,-0.6380752048943543,-0.9943587760465232,-1.0606046913608023,-0.8747192335789449 
 07/04  19:00:00,12.7,85.0,3.1,270.0,6.3481932020228559,0.0,0.0,19.09,32471.62251641511,1.2122489920510058,0.0,17.634176099283644,16.913740870575937,19.046135256605376,19.695257295332817,20.293771225256174,19.330656915225548,19.44452964118844,19.776215894506636,-1.398865286800997,-4.10638793363679,-1.4348707742890552,-3.43040066510731,-0.6986023282789566,-1.014713803694729,-1.0722921578458274,-0.9101698725705223 
 07/04  20:00:00,12.3,87.0,3.1,270.0,5.94341561115192,0.0,0.0,19.09,31984.060539945276,1.2152142475094606,0.0,17.620436910440259,16.789242876649984,19.21619174244191,19.125389898016363,20.35405825165547,18.541014242866223,19.19982093804717,19.476745216895894,-1.4103571187661733,-4.026691053704889,-1.4350183452674049,-3.3051649942177736,-0.7628068599593131,-0.983172430501149,-0.9598899254954272,-0.8844302466165315 
 07/04  21:00:00,12.0,88.0,3.1,320.0,5.740364610542656,0.0,0.0,19.09,31513.48111000673,1.2166189174922307,0.0,17.65182184640998,16.949077565423978,21.015831754792158,19.458812019303989,20.611099813008285,20.017373626446255,19.91825137733603,20.198225530040948,-1.4280103307217278,-4.079120234260264,-1.4190584048115063,-3.4182433326543188,-0.7744307321001421,-1.139894436193568,-1.0124029755632873,-0.9608846257332118 
 07/04  22:00:00,11.7,88.0,2.6,320.0,5.332926905358363,0.0,0.0,19.09,30802.501352048865,1.219419550055853,0.0,17.55156780497174,16.980195456367836,21.11924021032009,19.281506425978728,20.723971260977284,20.327548061201726,20.027227585674788,20.053982840532379,-1.4385887497050026,-4.050496857267927,-1.1355777167354287,-3.3403813313027879,-0.7476485925518517,-0.9204462367093331,-0.9172560776963452,-0.859809731174257 
 07/04  23:00:00,11.3,87.0,2.1,320.0,4.718396657723815,0.0,0.0,19.09,29678.358274782477,1.2216857421710879,0.0,17.303894992103776,16.703315399943489,21.412343752435075,19.45143612959023,20.934893284639299,20.520609508484044,19.245477273707257,20.011760772740666,-1.4661731518536839,-4.0526678252006429,-1.121245850515057,-3.4078100086053975,-0.7478725627114204,-0.8752974788802805,-0.9047458103155025,-0.8903870551008365 
 07/04  24:00:00,11.0,87.0,1.5,320.0,4.512644279220069,0.0,0.0,19.09,28989.481491756735,1.2244835200730282,0.0,17.151151492947358,16.62373636598761,21.44894698366511,19.257328468977407,20.975876216810258,20.532718923807644,19.096252608899769,19.90788252602846,-1.5180631468901476,-4.136390648190738,-1.0757140750288639,-3.3781685816738289,-0.7287837478309538,-0.8462929509848315,-1.026872482710845,-0.9057049721284984 
 07/05  01:00:00,10.7,87.0,1.0,320.0,4.099761881760685,0.0,0.0,19.09,28308.057616806047,1.2272823038367409,0.0,17.028804216419517,16.467305719358767,21.445459651652067,19.521329814969126,20.962730150916845,20.509179425381729,19.170813017396726,19.800145986402887,-1.555412764612754,-4.1688581072388219,-1.072112475349147,-3.4476361162287487,-0.7350706158426597,-0.8455224002578411,-1.0560027187256316,-0.9309553950158159 
 07/05  02:00:00,10.3,87.0,0.5,320.0,3.6850265968540727,0.0,0.0,19.09,27433.607729327872,1.2293767058507997,0.0,16.857858344962314,16.27437709541561,21.412252972052884,19.258548414692819,20.917524421893714,20.463354819494929,18.971068965017094,19.681840507550857,-1.5904887791498082,-4.22348886789997,-1.0768100123814833,-3.393395817008779,-0.7506883323433456,-0.851700834716194,-1.059950158420457,-0.9577901114066045 
 07/05  03:00:00,10.0,87.0,0.0,0.0,5.128535628668999,0.0,0.0,19.09,26768.561543524578,1.2321763945521903,0.0,16.786924960416799,16.112047310567136,21.36943924962201,19.6031055731324,20.867717649280725,20.418183512115286,19.08703250395924,19.57396152040256,-1.629294277631125,-4.282762447693568,-1.0858976395435327,-3.477094359086815,-0.7671902580095804,-0.8605530846996992,-1.0949117007764265,-0.9852086718315062 
 07/05  04:00:00,9.3,89.0,0.0,0.0,0.9427035704799209,0.0,0.0,19.09,25651.130494533398,1.2355465401030304,0.0,16.589949412227737,15.737709093084714,21.289201068733758,19.254110350595555,20.762855927915476,20.336302368782918,18.788186614392694,19.414029183115848,-1.6574499257262985,-4.342349553865886,-1.100698885252257,-3.4092115542336418,-0.7983763319581159,-0.8736859917506547,-1.0944764709322757,-1.0153597065036209 
 07/05  05:00:00,8.7,89.0,0.0,0.0,-0.7866742587479507,0.0,0.0,19.09,24371.68572301069,1.2399248840256243,0.0,16.547880560670078,15.504466253585687,21.182641271480255,19.895279643811287,20.638448285836398,20.229397599139955,19.109582553367948,19.235187209241464,-1.7020581499973642,-4.444332247632799,-1.1225197535389078,-3.511552684636005,-0.8342687787297689,-0.8919697494127626,-1.1447149225763689,-1.0548423028402177 
 07/05  06:00:00,8.0,90.0,0.0,0.0,-2.9958049512601407,0.0,0.0,19.09,23097.235281615285,1.243454968512506,0.0,16.51154681044233,15.218615809138417,21.070561557772945,20.609954498842926,20.506405677483387,20.11327661096489,19.354170290090307,19.022024105609569,-1.7306884801650178,-4.527631059184511,-1.1510727871908382,-3.4024413467451395,-0.8757835552682792,-0.9162960217123124,-1.121489942196639,-1.0999230647910777 
 07/05  07:00:00,7.3,91.0,0.0,0.0,-4.347744933698607,0.0,0.0,19.09,21838.11016814648,1.246991344723013,0.0,16.058758383510737,14.724992323097018,20.952946376182859,19.16768914780866,20.372741777270649,19.996178955892878,18.455603058190847,18.807641055584,-1.7597593883997594,-4.6205526121759858,-1.1819628475778022,-3.2851375534957079,-0.9176701180340238,-0.9427207047750975,-1.1097170059028628,-1.1519917509968448 
 07/05  08:00:00,6.7,92.0,0.0,0.0,-5.490151805736218,0.0,0.0,19.09,20792.98023183407,1.250010162552298,0.0,16.056562101983933,14.215966803642506,20.480406386971013,19.256986895612774,19.95539391829475,19.616521278009569,19.226866838355805,18.548589569918556,-1.8476531225140603,-4.762800203746301,-1.2146991884632646,-3.614796658122723,-0.9591984177056426,-0.9700478413450085,-1.2385953911152719,-1.2052251727782167 
 07/05  09:00:00,6.0,93.0,0.0,0.0,-6.880639603694988,67.0,139.0,19.09,19547.40715988279,1.2548075149827103,0.0,15.72229406700843,13.72503611310212,18.79547283514661,19.47284347826351,18.945388677125324,17.983281877750998,18.078859323317805,18.218267103180229,-1.8532248734476722,-4.893572740213212,-1.3118779691863954,-3.587938912082595,-0.9454617467222179,-1.0338963033233586,-1.1198254440195037,-1.2427683676860635 
 07/05  10:00:00,7.2,86.0,0.5,0.0,-5.031435730263695,142.0,346.0,19.09,20838.46888614178,1.2481463361059649,0.0,15.81119356547962,14.107270837489022,19.470149974436859,19.606543985813379,21.08076989983236,18.25416014497722,17.878376626612864,18.235614888916417,-1.9172132597256369,-5.036839292497929,-1.5861434195058686,-3.540619254022268,-0.896864017894689,-1.2814201608561038,-1.3130996949151932,-1.2639731724242008 
 07/05  11:00:00,8.3,80.0,1.0,0.0,-4.121003057659834,187.0,410.0,19.09,21992.206853027907,1.2432387531149026,0.0,15.940212811960782,14.47680033192769,19.846373010480606,19.57979807779561,23.252424668665623,18.493430120714174,17.982319452445254,18.82865458733474,-1.910206067706859,-4.971221782102051,-1.453661656948718,-3.5169578934789196,-0.4033176193438038,-1.2484887014601452,-1.3377035890565592,-1.2172454266210738 
 07/05  12:00:00,9.5,73.0,1.5,0.0,-2.3273770919356595,190.0,374.0,19.09,23066.718524303258,1.2380728944012849,0.0,15.785470003665708,14.267274194150545,19.535971725337896,19.280141554228565,23.08727620896413,18.648337463224615,17.64866281708646,19.329927872776606,-1.892535328181272,-4.902588886049557,-1.3699818898438124,-3.5260397412254678,0.014968525464130828,-1.214330114113351,-1.316762404458805,-1.089400074774614 
 07/05  13:00:00,10.7,68.0,2.1,0.0,-1.2242071182337782,236.0,298.0,19.09,24413.19428634826,1.2327385197701093,0.0,15.813746076815882,14.334395637435082,19.290631285654947,19.07138786200269,23.64349977161094,18.678406698894475,17.44405745894983,19.7754492849136,-1.9157424644736048,-4.96854123174574,-1.4197908904651738,-3.5958008089114816,0.0005120036773124001,-1.1883024407867185,-1.3545133789127087,-0.9775350565163442 
 07/05  14:00:00,11.8,63.0,2.6,0.0,0.298027911111717,207.0,339.0,19.09,25482.75430572202,1.2280160909426832,0.0,15.814421093203745,14.49072805586118,19.090536220221403,18.89859869124703,23.303353225685759,18.739180285916114,17.42699469438623,19.49255354460653,-1.9074473737351026,-4.962618012607616,-1.4357236400506624,-3.6459605172122444,0.1930698347462553,-1.1962730551485182,-1.3934451202374186,-0.8714186447841217 
 07/05  15:00:00,13.0,58.0,3.1,140.0,1.5828621620615878,243.0,254.0,19.09,26661.850353531743,1.2216889941807008,0.0,16.627806196936207,16.207310268786928,19.567431097657367,19.243244274338737,23.31411629194375,18.573507523125757,18.91360145718005,19.553541369413855,-1.8988078340204866,-4.93641539424221,-1.49946376876138,-3.687970635008749,0.15471063812332806,-1.2156219275597602,-1.3972955616725609,-0.933842403446367 
 07/05  16:00:00,12.2,63.0,2.9,140.0,0.298027911111717,147.0,392.0,19.09,26270.207220793156,1.2247889940157757,0.0,16.570588677305837,15.70005601924542,19.074767344138757,19.580956736674467,24.637576325657944,18.284188843702088,18.553573413567745,19.236139368358214,-1.7782756238992153,-4.55187111245687,-1.4050707998255745,-3.6118948090774269,0.19225687093939274,-1.2377015716422948,-1.1890656621115845,-0.930040011915386 
 07/05  17:00:00,11.3,68.0,2.8,140.0,-1.0051769021057453,78.0,96.0,19.09,25583.273351641565,1.2297021650049665,0.0,16.555849969669084,15.306957524933756,19.488151528590035,19.872457303348339,23.228789304724804,18.372048378992394,18.59241294020949,19.390021233553953,-1.7800300295439704,-4.669187863388684,-1.5201923964552174,-3.545528625731641,0.2687218975596825,-1.2972131865309804,-1.2498022731909476,-1.0520070307919228 
 07/05  18:00:00,10.5,74.0,2.6,140.0,-1.6638622227677047,20.0,16.0,19.09,25227.974067894535,1.2328142651208072,0.0,16.55320721954942,15.301808010858302,19.424754601924528,19.867913148088634,22.13313260582477,18.548948359917714,18.881864903132958,19.13106239089597,-1.7871654742024133,-4.757230045681331,-1.464248497076787,-3.48315172759184,-0.0327733603408304,-1.2998674858920494,-1.2518292662997513,-1.0544571515996802 
 07/05  19:00:00,9.7,79.0,2.4,140.0,-2.9958049512601407,0.0,0.0,19.09,24591.59666677166,1.236163404019588,0.0,16.280674012844665,15.165278978163766,18.450049980779153,19.315185076256666,22.186324356224927,18.474661889111557,18.361849905398036,19.531698458924489,-1.7978596461386787,-4.744711354733905,-1.487808800900755,-3.477941236711972,-0.2769592935066432,-1.27693406347641,-1.2075162112041669,-1.115793740863669 
