Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Sky Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 10/10  15:00:00,34.8,25.0,5.7,360.0,24.16095479220496,338.0,301.0,20.14,57693.79246411158,1.1055296441650926,0.0,24.175505261171247,24.71058558254452,26.000902456189473,25.75539313533664,30.593316257961125,25.01644487427506,25.488355886824935,27.9529456472885,-0.5227743274072324,-2.9445497909779139,-0.4459916611852011,-2.7222712051168966,1.4901086173004663,-0.5147780203310887,0.6534314282998065,0.5224969722129418 
 10/10  16:00:00,33.6,28.0,5.1,360.0,22.63926787992807,209.0,319.0,20.14,57566.66434956531,1.1091010764890488,0.0,24.973972267580267,25.08813930059735,26.007358646978106,26.287157170191816,30.411918935601205,25.112047019361733,25.647316262281309,28.443685575902646,-0.686435531983576,-3.195963432672166,-0.4185246657745746,-2.7679477961788159,1.5552693379732885,-0.47989908025381769,-0.3841586496436964,0.7073874619530604 
 10/10  17:00:00,32.4,32.0,4.5,360.0,21.09372680607578,115.0,417.0,20.14,57993.11095645832,1.1123196804902467,0.0,25.185915310353996,25.221423483871378,26.010529525165276,26.334755739038813,30.050081737025616,25.145105855515479,25.76472790938076,28.82435933798809,-0.4704834340319229,-3.04499410284591,-0.390973320609654,-2.553874701789783,1.4585102461036042,-0.4463769763658889,-0.3397979747118646,0.841109089442721 
 10/10  18:00:00,31.2,36.0,3.9,360.0,20.049675833681876,90.0,312.0,20.14,58085.0928285895,1.1157945654256727,0.0,25.445860675872934,25.354993641357806,25.99902037451472,26.001786464472454,29.715500950896556,25.161322720994624,25.59400096510837,29.08779493055622,-0.37987198489356929,-2.951401910823285,-0.36508349082358806,-2.4735711102505695,1.3328695099669486,-0.43071608108161998,-0.28993081037559706,0.9230117124958506 
 10/10  19:00:00,30.0,40.0,3.3,360.0,18.462371161013097,17.0,33.0,20.14,57902.727715130415,1.1183569953649533,0.0,25.561864033040086,25.584529634063875,26.000872865096583,26.138346748828675,29.383794030681928,25.10114178389081,25.798158823868428,29.184281976265383,-0.29022835226540497,-2.8500116245199949,-0.3656725485694258,-2.51250984067907,1.2004308483495315,-0.4273254577920906,-0.29598464436935387,0.9298411861438846 
 10/10  20:00:00,28.8,45.0,2.7,360.0,16.486442118326694,0.0,0.0,20.14,58078.739203141085,1.1218258060445677,0.0,25.55627496402662,25.640956846530533,26.02072345263887,26.07121034632904,29.046018668971948,25.23272406426298,25.707073265627156,28.81262792921207,-0.25151058223882086,-2.7287129910989624,-0.3685831608327232,-2.415800067154193,1.0837895444300486,-0.4405058597803947,-0.242323584894969,0.9057148259567379 
 10/10  21:00:00,27.6,51.0,2.1,90.0,14.097862883373353,0.0,0.0,20.14,58536.156143267726,1.1251266032335426,0.0,25.74972502332929,26.17739519661067,25.989165953828548,25.924752675324478,28.776129882935714,25.088814664639484,27.11463553546485,28.883203652246139,-0.25477075207515717,-2.6770580973756417,-0.33649733707948828,-2.4036289838384734,0.971821253698927,-0.4006157701266846,-0.274004819254996,0.8591789947414287 
 10/10  22:00:00,27.8,50.0,2.8,90.0,15.574764325336048,0.0,0.0,20.14,58487.63718297798,1.1245553527743162,0.0,25.559866510043464,26.44694504046101,26.003986224719879,26.057038577778774,28.70441826310266,25.366311867698238,25.870800955516058,28.747561213852589,-0.19072592991266067,-2.4450573033409879,-0.354407984662764,-2.3920644601087028,0.9072292911587825,-0.4101892124649655,0.07404270007165527,0.8423608119079227 
 10/10  23:00:00,27.9,49.0,3.5,90.0,16.667748274158386,0.0,0.0,20.14,58146.181780777966,1.1244904307723176,0.0,25.471501441147447,26.564728658935274,25.993406360990428,26.012627452399657,28.64327501755884,25.536732767115866,25.510403928184667,28.667905594275998,-0.20924905958729135,-2.289700531683543,-0.35666607013573889,-2.2938931328969835,0.8864811427343267,-0.31257125777107877,-0.17575251404957568,0.8001784234527667 
 10/10  24:00:00,28.1,48.0,4.2,90.0,17.569214052660869,0.0,0.0,20.14,58077.72561200252,1.1239340647928807,0.0,25.424771756562799,26.625251847378516,25.99243536461963,25.99673956544685,28.604832814540054,25.743635777362316,25.57235805705175,28.636577816229303,-0.22942974745188578,-2.2028045420625599,-0.3583111912853758,-2.2824575412172378,0.871082451042236,-0.24140452903800684,-0.2623611848232347,0.7768732512231171 
