Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste
16.0,18.6,1.7,270.0,62.0,1.17721692289,0.0,-2.80845533343,20.0469985613,-0.50737707487,20.4898011861,0.509999990463,0.0,0.490000009537
17.0,17.5,1.5,270.0,65.0,1.18321652323,0.0,-2.85302270803,19.6952716922,-0.535342494494,20.312177792,0.509999990463,0.0,0.490000009537
18.0,16.4,1.4,270.0,69.0,1.18786804101,0.0,-2.95351229679,19.5707193075,-0.580192399915,20.5056808636,0.509999990463,0.0,0.490000009537
19.0,15.3,1.2,270.0,74.0,1.19240440291,0.0,-2.97358026431,19.1401800443,-0.572243349353,20.2356166534,0.509999990463,0.0,0.490000009537
20.0,14.2,1.0,270.0,78.0,1.19725252487,0.0,-3.10459042986,20.1371934928,-0.628690226835,22.1260000751,0.509999990463,0.0,0.490000009537
21.0,14.0,1.1,270.0,78.0,1.19828396549,0.0,-2.8833891029,20.3391814245,-0.371967864699,22.2712657796,0.509999990463,0.0,0.490000009537
22.0,13.8,1.2,270.0,79.0,1.20033724801,0.0,-2.83917226138,19.9490559778,-0.352859184975,21.7520147913,0.509999990463,0.0,0.490000009537
23.0,13.6,1.2,270.0,79.0,1.20137029139,0.0,-2.93560147689,20.1522241396,-0.42872525462,21.6331141543,0.509999990463,0.0,0.490000009537
0.0,13.4,1.3,270.0,80.0,1.20221559806,0.0,-2.91034316352,19.9595296618,-0.456166952384,21.5171729805,0.509999990463,0.0,0.490000009537
1.0,13.2,1.4,270.0,80.0,1.20324937982,0.0,-2.95404756283,19.7313454535,-0.477753353439,21.4265066021,0.509999990463,0.0,0.490000009537
2.0,12.9,1.5,270.0,82.0,1.20565417969,0.0,-3.02139744912,19.7006273653,-0.501322634123,21.2700467089,0.509999990463,0.0,0.490000009537
3.0,12.7,1.6,270.0,82.0,1.20669138753,0.0,-3.04150686931,19.619989532,-0.532700625846,21.1761324856,0.509999990463,0.0,0.490000009537
4.0,12.5,1.7,270.0,83.0,1.20755101543,0.0,-3.07699163106,19.5363122781,-0.55554732976,21.2064074722,0.509999990463,0.0,0.490000009537
5.0,12.3,1.7,270.0,84.0,1.20841426775,0.0,-3.10987563751,19.4702940693,-0.55642392329,21.4179231299,0.509999990463,0.0,0.490000009537
6.0,12.1,1.8,270.0,84.0,1.21067504926,0.0,-3.13931677199,19.3793023379,-0.537700639005,21.3198657205,0.509999990463,0.0,0.490000009537
7.0,11.9,1.9,270.0,85.0,1.21154411531,0.0,-3.17549754666,19.2879347761,-0.558235615291,21.1983051415,0.509999990463,0.0,0.490000009537
8.0,13.0,2.1,320.0,77.0,1.20726484402,0.0,-3.19473617512,19.5815282055,-0.571707134789,19.6230432486,0.509999990463,0.0,0.490000009537
9.0,14.1,2.3,320.0,70.0,1.20296876146,0.0,-3.12382599391,19.3004320702,-0.796209702996,19.7117081563,0.509999990463,0.0,0.490000009537
10.0,15.2,2.4,320.0,64.0,1.19742176886,0.0,-3.20184341687,19.1232926377,-0.786112220777,19.2086071403,0.509999990463,0.0,0.490000009537
11.0,16.3,2.6,320.0,59.0,1.19301570639,0.0,-3.24484146748,18.9875970846,-0.871383821336,19.7133532849,0.509999990463,0.0,0.490000009537
12.0,17.4,2.8,320.0,54.0,1.18874236769,0.0,-3.28208172976,19.3020585338,-0.794528647292,20.2644446011,0.509999990463,0.0,0.490000009537
13.0,18.5,2.9,320.0,49.0,1.18461209133,0.0,-3.20716444895,19.7434807377,-0.709333749913,20.7517569568,0.509999990463,0.0,0.490000009537
14.0,19.6,3.1,230.0,45.0,1.17917423573,0.0,-3.12909406858,20.4774308074,-0.639904696076,20.6668366374,0.509999990463,0.0,0.490000009537
15.0,18.1,2.6,230.0,50.0,1.18510377186,0.0,-2.97045155028,19.9044512228,-0.649855985023,20.5757809825,0.509999990463,0.0,0.490000009537
16.0,16.6,2.1,230.0,56.0,1.1922084455,0.0,-3.07736305261,19.2585367929,-0.669476612086,20.0027611086,0.509999990463,0.0,0.490000009537
17.0,15.1,1.5,230.0,62.0,1.19833784085,0.0,-3.21374772439,19.109991472,-0.752618844898,19.6170621738,0.509999990463,0.0,0.490000009537
18.0,13.6,1.0,230.0,69.0,1.20447808828,0.0,-3.27703002043,19.381157952,-0.818931673144,19.6676511477,0.509999990463,0.0,0.490000009537
19.0,12.1,0.5,230.0,78.0,1.21048830714,0.0,-3.22357318278,19.5860039258,-0.824378738077,19.5538836219,0.509999990463,0.0,0.490000009537
20.0,10.6,0.0,0.0,87.0,1.21675456069,0.0,-3.18654122205,19.3919327747,-0.847437492933,21.9821792844,0.509999990463,0.0,0.5
21.0,10.4,0.0,0.0,87.0,1.21779396425,0.0,-3.23234873883,19.3382950821,-0.514960424605,22.1950403233,0.509999990463,0.0,0.5
22.0,10.3,0.0,0.0,88.0,1.21815940666,0.0,-3.2402917071,19.1595916959,-0.483862629009,21.0877963014,0.509999990463,0.0,0.5
23.0,10.1,0.0,0.0,89.0,1.2202778251,0.0,-3.27088608958,18.9802187189,-0.649938231163,20.9911960027,0.509999990463,0.0,0.5
0.0,9.9,0.0,0.0,90.0,1.22117018247,0.0,-3.3341881325,19.187710978,-0.668269289663,20.8454744527,0.509999990463,0.0,0.5
1.0,9.8,0.0,0.0,90.0,1.22169214663,0.0,-3.28355913384,19.5143077315,-0.702772763893,20.6652948855,0.509999990463,0.0,0.5
2.0,9.6,0.0,0.0,91.0,1.22258826785,0.0,-3.25149718594,19.3638954669,-0.737741045891,20.7897578807,0.509999990463,0.0,0.5
3.0,9.5,0.0,0.0,91.0,1.22311068302,0.0,-3.30243302592,19.119550498,-0.72608695486,20.5097691386,0.509999990463,0.0,0.5
4.0,9.3,0.0,0.0,92.0,1.2240105046,0.0,-3.34111559096,19.2881669143,-0.781950830083,20.2825865985,0.509999990463,0.0,0.5
5.0,9.1,0.0,0.0,93.0,1.2261478493,0.0,-3.34047390812,19.3852197652,-0.816679676346,20.4325307355,0.509999990463,0.0,0.5
6.0,9.0,0.0,0.0,93.0,1.22667173844,0.0,-3.34018370716,19.1489508663,-0.807192953862,20.163671785,0.509999990463,0.0,0.5
7.0,8.8,0.0,0.0,94.0,1.22757906525,0.0,-3.38976275043,19.6295381952,-0.848977455486,20.0932586189,0.509999990463,0.0,0.5
8.0,10.2,0.0,0.0,87.0,1.22129208971,0.0,-3.29302361011,19.0722135221,-0.854084455504,18.9052467567,0.509999990463,0.0,0.5
9.0,11.6,0.2,0.0,80.0,1.21516438889,0.0,-3.38494054013,19.1975437245,-1.00947763171,19.4459493892,0.509999990463,0.0,0.5
10.0,13.0,0.5,0.0,74.0,1.20781198918,0.0,-3.35916189993,19.2607514932,-0.921096849591,18.8611126446,0.509999990463,0.0,0.5
11.0,14.4,0.7,0.0,69.0,1.20164466193,0.0,-3.34638266726,19.2473302782,-0.994648709304,19.1621593632,0.509999990463,0.0,0.5
12.0,15.8,1.0,0.0,64.0,1.19441217277,0.0,-3.33169464542,19.1267227131,-0.95209313661,19.259732727,0.509999990463,0.0,0.5
13.0,17.2,1.2,0.0,59.0,1.18854548894,0.0,-3.33487678397,19.1964915758,-0.902901484752,20.2161623714,0.509999990463,0.0,0.5
14.0,18.6,1.5,230.0,55.0,1.18259174487,0.0,-3.31639259647,19.8143669277,-0.750299883798,20.0995352331,0.509999990463,0.0,0.490000009537
15.0,17.1,1.3,230.0,60.0,1.18880861356,0.0,-3.17578776441,19.2242348036,-0.762173991237,20.2372128884,0.509999990463,0.0,0.490000009537
16.0,15.6,1.2,230.0,66.0,1.19498818366,0.0,-3.29367797598,19.1854416347,-0.739906126529,19.3848244902,0.509999990463,0.0,0.490000009537
17.0,14.1,1.0,230.0,72.0,1.20136540976,0.0,-3.3029970658,19.0338732965,-0.883625219632,19.0257309032,0.509999990463,0.0,0.490000009537
18.0,12.6,0.8,230.0,79.0,1.20774343769,0.0,-3.36301454205,19.2982710547,-0.954162291265,19.5425554951,0.509999990463,0.0,0.490000009537
19.0,11.1,0.7,230.0,86.0,1.21431505007,0.0,-3.30790608186,18.9880338895,-0.907977440599,19.0517669887,0.509999990463,0.0,0.490000009537
20.0,9.6,0.5,230.0,95.0,1.22076670009,0.0,-3.37924344233,18.9005011015,-0.980880712907,21.5697053555,0.509999990463,0.0,0.490000009537
21.0,9.3,0.6,230.0,95.0,1.22234331827,0.0,-3.42246751892,19.1699353194,-0.624776795206,21.842046102,0.509999990463,0.0,0.490000009537
22.0,9.1,0.7,230.0,95.0,1.22339350511,0.0,-3.38367110354,19.1782243811,-0.595641770887,20.4835223665,0.509999990463,0.0,0.490000009537
23.0,8.8,0.8,230.0,97.0,1.2246875451,0.0,-3.38965446072,19.5314469349,-0.7881046338,20.3678477577,0.509999990463,0.0,0.490000009537
0.0,8.6,0.9,230.0,97.0,1.22573961663,0.0,-3.33376856902,19.3783040874,-0.823509740021,19.8541067251,0.509999990463,0.0,0.5
1.0,8.3,1.0,230.0,97.0,1.22731646048,0.0,-3.36620477262,19.8429588354,-0.906606487979,20.2551595463,0.509999990463,0.0,0.5
2.0,8.1,1.0,230.0,97.0,1.2271280074,0.0,-3.25837502276,19.5270134553,-0.853088179603,20.0643136589,0.509999990463,0.0,0.5
3.0,7.8,1.1,230.0,98.0,1.22856988982,0.0,-3.3608535208,20.073815244,-0.889071556775,19.821552228,0.509999990463,0.0,0.5
4.0,7.6,1.2,230.0,98.0,1.22961958298,0.0,-3.26395867393,19.2318467557,-0.944279698632,19.3476836888,0.509999990463,0.0,0.5
5.0,7.3,1.3,230.0,99.0,1.23106594212,0.0,-3.45469451113,20.0109789387,-1.01993301111,19.520363192,0.509999990463,0.0,0.5
6.0,7.1,1.4,230.0,99.0,1.23211582419,0.0,-3.29779072689,18.0597908253,-1.01411691724,18.9428143658,0.509999990463,0.0,0.5
7.0,6.8,1.5,230.0,100.0,1.2335665917,0.0,-3.71438596762,19.1258572957,-1.10078681754,20.4433844856,0.509999990463,0.0,0.5
8.0,8.4,1.5,50.0,94.0,1.22596274716,0.0,-3.5007042629,19.0407024801,-0.885196325143,18.7025289684,0.509999990463,0.0,0.5
9.0,10.0,1.5,50.0,87.0,1.21740971728,0.0,-3.51564047948,19.2504916759,-1.1300643614,18.7489032133,0.509999990463,0.0,0.5
10.0,11.7,1.5,50.0,80.0,1.20975625419,0.0,-3.45958526508,19.3779383779,-1.11425753264,18.7816380522,0.509999990463,0.0,0.5
11.0,13.3,1.5,50.0,75.0,1.20244519494,0.0,-3.42978078412,19.5774779703,-1.08619646707,18.0083921473,0.509999990463,0.0,0.5
12.0,14.9,1.5,50.0,70.0,1.1940659907,0.0,-3.37022903602,19.3643908562,-1.19012458791,18.7170518635,0.509999990463,0.0,0.5
13.0,16.6,1.5,50.0,64.0,1.18678327802,0.0,-3.37948836209,19.4160798552,-1.07222121424,18.785221076,0.509999990463,0.0,0.5
14.0,18.2,1.5,140.0,60.0,1.17972689549,0.0,-3.34667547278,19.6243707895,-1.0437245889,19.9124790636,0.509999990463,0.0,0.5
15.0,17.0,1.5,140.0,64.0,1.18477361887,0.0,-3.29543961756,19.5162808669,-0.867943403805,19.7192951406,0.509999990463,0.0,0.5
16.0,15.7,1.5,140.0,69.0,1.1902193973,0.0,-3.31764444188,19.0737830989,-0.889750426552,19.362355793,0.509999990463,0.0,0.5
17.0,14.5,1.5,140.0,74.0,1.19529259665,0.0,-3.41289588498,19.0448278293,-0.958038387154,19.2828516295,0.509999990463,0.0,0.5
18.0,13.3,1.5,140.0,80.0,1.20029982682,0.0,-3.44343864751,19.4503334462,-0.977068438157,19.1827467734,0.509999990463,0.0,0.5
19.0,12.0,1.5,140.0,86.0,1.20596436038,0.0,-3.37125247741,19.1804420703,-0.999620014841,19.2939909408,0.509999990463,0.0,0.5
20.0,10.8,1.5,50.0,93.0,1.2110794801,0.0,-3.43046302054,19.0109540359,-0.987585552968,21.0206646162,0.509999990463,0.0,0.5
21.0,10.6,1.4,50.0,94.0,1.21197196068,0.0,-3.47630635243,19.0279382555,-0.754245089474,21.1746724233,0.509999990463,0.0,0.5
22.0,10.5,1.2,50.0,94.0,1.21249736652,0.0,-3.47219403758,19.1840860619,-0.731609523392,19.9838281025,0.509999990463,0.0,0.5
23.0,10.3,1.1,50.0,95.0,1.21339355429,0.0,-3.45264856687,19.5788606097,-0.901194260795,19.9431691431,0.509999990463,0.0,0.5
0.0,10.1,1.0,50.0,95.0,1.21444489633,0.0,-3.35870005044,19.060498755,-0.921987321196,19.5486187922,0.509999990463,0.0,0.5
1.0,9.9,0.8,50.0,96.0,1.21534528578,0.0,-3.48806213581,19.6243134265,-0.983433630491,19.8491474903,0.509999990463,0.0,0.5
2.0,9.8,0.7,50.0,97.0,1.21449058615,0.0,-3.36441632644,19.3373273032,-0.953870507088,19.7408031995,0.509999990463,0.0,0.5
3.0,9.6,0.5,50.0,97.0,1.21554287574,0.0,-3.44104323511,19.7753046402,-0.967742214643,19.8606924189,0.509999990463,0.0,0.5
4.0,9.4,0.4,50.0,98.0,1.21644892618,0.0,-3.36076792745,19.2609426799,-0.964574207246,19.4794621853,0.509999990463,0.0,0.5
5.0,9.2,0.3,50.0,99.0,1.2173579,0.0,-3.46101385008,19.1134384648,-1.02763603192,18.9652684501,0.509999990463,0.0,0.5
6.0,9.1,0.1,50.0,99.0,1.21788481671,0.0,-3.51445704759,19.6604572917,-1.1028253106,19.1371066678,0.509999990463,0.0,0.5
7.0,8.9,0.0,0.0,100.0,1.21879719447,0.0,-3.41873419884,19.0320679462,-1.0843855065,20.2283559307,0.509999990463,0.0,0.5
8.0,10.6,0.0,0.0,92.0,1.21105793112,0.0,-3.53056016173,18.9518716103,-0.928011114383,18.945778829,0.509999990463,0.0,0.5
9.0,12.3,0.5,0.0,81.0,1.20405557057,0.0,-3.54013334787,19.1173420444,-1.09830779008,19.0607109476,0.509999990463,0.0,0.5
10.0,14.1,1.0,0.0,71.0,1.19670861999,0.0,-3.49854560976,19.2662786822,-1.07439154481,19.1466731923,0.509999990463,0.0,0.5
11.0,15.8,1.5,0.0,63.0,1.18980524014,0.0,-3.46282330743,19.6051894998,-1.04466234708,18.4638578287,0.509999990463,0.0,0.5
12.0,17.5,2.1,0.0,55.0,1.18321681782,0.0,-3.38355361321,19.6917654658,-1.13456113732,19.923582236,0.509999990463,0.0,0.5
13.0,19.3,2.6,0.0,49.0,1.17477713569,0.0,-3.35760325477,19.8572732477,-0.919262867192,20.4036628483,0.509999990463,0.0,0.5
14.0,21.0,3.1,230.0,43.0,1.16831410136,0.0,-3.31057223244,20.7760732491,-0.837043499003,20.9888063807,0.509999990463,0.0,0.490000009537
15.0,19.8,2.8,230.0,48.0,1.17263481788,0.0,-3.10305456314,20.1264247566,-0.744002576426,20.2585998299,0.509999990463,0.0,0.490000009537
16.0,18.6,2.6,230.0,53.0,1.17713232234,0.0,-3.22137147499,19.7186958369,-0.833628217158,19.9572285728,0.509999990463,0.0,0.490000009537
17.0,17.4,2.3,230.0,59.0,1.18155448139,0.0,-3.29993031745,19.4888993063,-0.874075332254,20.1110305107,0.509999990463,0.0,0.490000009537
18.0,16.2,2.0,230.0,65.0,1.1873642473,0.0,-3.34212214649,19.219136596,-0.840770886872,20.1611705345,0.509999990463,0.0,0.490000009537
19.0,15.0,1.8,230.0,72.0,1.19193724253,0.0,-3.40409923468,19.4297796715,-0.849375813174,20.2855011488,0.509999990463,0.0,0.490000009537
20.0,13.8,1.5,270.0,80.0,1.19650285214,0.0,-3.35644575489,19.5922780019,-0.82838978993,21.5300025727,0.509999990463,0.0,0.490000009537
21.0,13.5,1.5,270.0,81.0,1.19786371083,0.0,-3.29266125679,19.7510537938,-0.645608247395,21.5597528879,0.509999990463,0.0,0.490000009537
22.0,13.2,1.5,270.0,82.0,1.20044646447,0.0,-3.25646217352,19.7734732518,-0.641119365812,20.603031591,0.509999990463,0.0,0.490000009537
23.0,12.9,1.5,270.0,83.0,1.20181868157,0.0,-3.22669302516,19.2027387218,-0.771759337434,20.4427440947,0.509999990463,0.0,0.490000009537
0.0,12.6,1.5,270.0,84.0,1.20319579779,0.0,-3.36584375884,19.2032265983,-0.802299382508,20.5567242553,0.509999990463,0.0,0.490000009537
1.0,12.3,1.5,270.0,85.0,1.20579836252,0.0,-3.36739817837,19.0239394546,-0.784060600522,20.4928074754,0.509999990463,0.0,0.490000009537
2.0,11.9,1.5,270.0,87.0,1.20753641478,0.0,-3.42381537404,19.0516454694,-0.793705982767,20.3801029214,0.509999990463,0.0,0.490000009537
3.0,11.6,1.5,270.0,88.0,1.21015624634,0.0,-3.427879213,19.008627125,-0.813369903374,20.2882674611,0.509999990463,0.0,0.490000009537
4.0,11.3,1.5,270.0,89.0,1.21155820908,0.0,-3.44225530618,19.6762741833,-0.838553604053,20.1112629233,0.509999990463,0.0,0.490000009537
5.0,11.0,1.5,270.0,90.0,1.21296457359,0.0,-3.2853268001,19.2047192117,-0.869493896258,20.0133540314,0.509999990463,0.0,0.490000009537
6.0,10.7,1.5,270.0,92.0,1.21544482566,0.0,-3.41343287436,19.5544547275,-0.880976049467,20.0262569605,0.509999990463,0.0,0.490000009537
7.0,10.4,1.5,270.0,93.0,1.2168640203,0.0,-3.33312662238,18.8834144974,-0.888086788859,21.0428206739,0.509999990463,0.0,0.490000009537
8.0,11.0,1.5,270.0,90.0,1.21419079937,0.0,-3.47891786384,19.0894996361,-0.741058668189,18.8972900186,0.509999990463,0.0,0.490000009537
9.0,11.6,1.5,270.0,87.0,1.2115470404,0.0,-3.43430526699,19.7217031093,-1.0443858995,19.6139712993,0.509999990463,0.0,0.490000009537
10.0,12.1,1.5,270.0,85.0,1.20928109297,0.0,-3.3262916911,19.3867166997,-0.953828242849,19.2976248653,0.509999990463,0.0,0.490000009537
11.0,12.7,1.5,270.0,82.0,1.20669138753,0.0,-3.37506687639,19.0169444776,-1.0003384108,19.3651517788,0.509999990463,0.0,0.490000009537
12.0,13.3,1.5,270.0,80.0,1.20394896686,0.0,-3.44610445479,19.775875095,-0.972660325945,18.6675313748,0.509999990463,0.0,0.490000009537
13.0,13.8,1.5,270.0,78.0,1.20174312285,0.0,-3.29179196334,18.9388233097,-1.07288409995,19.0118104315,0.509999990463,0.0,0.490000009537
14.0,14.4,1.5,90.0,76.0,1.19904131796,0.0,-3.47807111935,19.0077155273,-1.01412508699,18.6771344816,0.509999990463,0.0,0.5
15.0,14.5,1.2,90.0,75.0,1.19872649051,0.0,-3.45573283218,19.2532275319,-1.06822347379,19.1870849506,0.509999990463,0.0,0.5
16.0,14.5,1.0,90.0,75.0,1.19872649051,0.0,-3.42041550419,19.0178034938,-0.989476898172,19.1643198082,0.509999990463,0.0,0.5
17.0,14.6,0.7,90.0,75.0,1.19821266733,0.0,-3.45791452052,18.9194975581,-1.00786565406,18.9677196961,0.509999990463,0.0,0.5
18.0,14.7,0.5,90.0,74.0,1.19911159534,0.0,-3.49090442566,19.2207863618,-1.03832332639,19.3447798199,0.509999990463,0.0,0.5
19.0,14.7,0.2,90.0,74.0,1.19911159534,0.0,-3.42159464744,19.294536452,-0.98611171947,19.3729818611,0.509999990463,0.0,0.5
20.0,14.8,0.0,0.0,74.0,1.19859819696,0.0,-3.39182081597,19.476643214,-0.993389205645,20.4660080032,0.509999990463,0.0,0.5
21.0,13.8,0.1,0.0,77.0,1.20314899768,0.0,-3.34579892764,19.3793873439,-0.829210747187,20.7468809699,0.509999990463,0.0,0.5
22.0,12.8,0.2,0.0,79.0,1.20915029963,0.0,-3.38827150002,19.1868987492,-0.792165977529,19.7771826151,0.509999990463,0.0,0.5
23.0,11.8,0.3,0.0,82.0,1.21379514795,0.0,-3.43008918769,19.3274551764,-0.936244207025,19.62808401,0.509999990463,0.0,0.5
0.0,10.9,0.3,0.0,85.0,1.21674076655,0.0,-3.40133131391,19.8879044485,-0.968649169364,19.8248922131,0.509999990463,0.0,0.5
1.0,9.9,0.4,0.0,88.0,1.22147049312,0.0,-3.28597592137,19.1615337383,-0.946258753133,19.5093188209,0.509999990463,0.0,0.5
2.0,8.9,0.5,0.0,91.0,1.22747722354,0.0,-3.47497096533,19.7771055169,-1.00460239339,19.3125716109,0.509999990463,0.0,0.5
3.0,7.9,0.6,0.0,95.0,1.23216037531,0.0,-3.36206214131,19.304314614,-1.05210667983,18.8672767144,0.509999990463,0.0,0.5
4.0,7.6,0.7,0.0,95.0,1.233731506,0.0,-3.493098302,20.0784631516,-1.12645755758,19.2176827601,0.509999990463,0.0,0.5
5.0,7.3,0.7,0.0,95.0,1.23530143298,0.0,-3.3526756326,19.3071818547,-1.10060939296,18.6307837588,0.509999990463,0.0,0.5
6.0,6.9,0.8,0.0,95.0,1.2386370894,0.0,-3.53755213219,20.7245062886,-1.19114234888,19.2449870885,0.509999990463,0.0,0.5
7.0,6.6,0.9,0.0,95.0,1.24020579925,0.0,-3.26890733613,18.8358131367,-1.12736795371,19.5767777891,0.509999990463,0.0,0.5
8.0,8.4,1.0,90.0,87.0,1.23063039526,0.0,-3.64844411272,19.8323812333,-1.06123636057,18.1101920017,0.509999990463,0.0,0.5
9.0,10.2,1.1,90.0,81.0,1.22221033274,0.0,-3.42598053418,19.9003708806,-1.27094534336,18.4874602913,0.509999990463,0.0,0.5
10.0,12.1,1.2,90.0,74.0,1.21362113807,0.0,-3.40267069105,19.4287653165,-1.20753102747,18.9298628577,0.509999990463,0.0,0.5
11.0,13.9,1.2,90.0,68.0,1.20558269755,0.0,-3.49837174512,19.7236730363,-1.13116726039,18.3253272595,0.509999990463,0.0,0.5
12.0,15.7,1.3,90.0,64.0,1.19732668247,0.0,-3.41412294451,19.5313486602,-1.19952800532,18.44400354,0.509999990463,0.0,0.5
13.0,17.6,1.4,90.0,59.0,1.18895180935,0.0,-3.41714815828,19.5731737231,-1.15046241855,19.5550579101,0.509999990463,0.0,0.5
14.0,19.4,1.5,270.0,55.0,1.17982984346,0.0,-3.37061628012,19.9380809315,-0.976165321362,19.8536722097,0.509999990463,0.0,0.490000009537
15.0,17.8,1.2,270.0,60.0,1.18770989433,0.0,-3.26405684679,19.6048610614,-0.904537525432,19.7588241115,0.509999990463,0.0,0.490000009537
16.0,16.2,1.0,270.0,66.0,1.19436759194,0.0,-3.32301611466,18.9723173498,-0.905986701112,19.6397687008,0.509999990463,0.0,0.490000009537
17.0,14.6,0.7,270.0,73.0,1.20103693645,0.0,-3.48242401237,19.4951385223,-0.939615917933,18.8954445691,0.509999990463,0.0,0.490000009537
18.0,13.0,0.5,270.0,80.0,1.20793535412,0.0,-3.3688644509,19.2591623486,-1.06279983068,19.2534331915,0.509999990463,0.0,0.490000009537
19.0,11.4,0.2,270.0,89.0,1.2159333802,0.0,-3.42263147155,19.5654503182,-1.0229222507,19.336627299,0.509999990463,0.0,0.490000009537
20.0,9.8,0.0,0.0,98.0,1.22296136568,0.0,-3.36775727373,19.2153321344,-1.02859939636,20.5212802302,0.509999990463,0.0,0.5
21.0,9.9,0.0,0.0,98.0,1.22243092227,0.0,-3.45614889684,19.5880705636,-0.859863475042,20.7878363568,0.509999990463,0.0,0.5
22.0,9.9,0.0,0.0,99.0,1.22228076694,0.0,-3.36202644755,19.0139567249,-0.825303992589,19.2492130405,0.509999990463,0.0,0.5
23.0,10.0,0.0,0.0,98.0,1.22190027027,0.0,-3.49009938525,19.6013973813,-1.04250087687,19.3970603649,0.509999990463,0.0,0.5
0.0,10.0,0.0,0.0,99.0,1.22667138429,0.0,-3.36010242244,19.0702216369,-1.0318541205,19.165711194,0.509999990463,0.0,0.5
1.0,9.8,0.0,0.0,99.0,1.22773786648,0.0,-3.47019757771,19.7227047312,-1.06783968726,19.2178915324,0.509999990463,0.0,0.5
2.0,9.6,0.0,0.0,99.0,1.22880351057,0.0,-3.32990496921,19.2650137358,-1.06893448889,18.9525591742,0.509999990463,0.0,0.5
3.0,9.4,0.0,0.0,99.0,1.22986833934,0.0,-3.45607978482,19.7660798795,-1.11155684988,19.2090395166,0.509999990463,0.0,0.5
4.0,9.2,0.0,0.0,99.0,1.23093237358,0.0,-3.36741228652,19.1577261919,-1.08940968649,18.7898845078,0.509999990463,0.0,0.5
5.0,9.0,0.0,0.0,99.0,1.23323055312,0.0,-3.49344830405,19.4176950021,-1.1578700325,18.7001534629,0.509999990463,0.0,0.5
6.0,8.8,0.0,0.0,100.0,1.23415396272,0.0,-3.45339500331,19.7910703402,-1.17893724319,18.8370697408,0.509999990463,0.0,0.5
7.0,8.6,0.0,0.0,100.0,1.23521840538,0.0,-3.36965856909,19.1618820882,-1.16500049888,19.913657083,0.509999990463,0.0,0.5
8.0,10.2,0.0,0.0,92.0,1.22790501436,0.0,-3.51002013127,19.4306791447,-0.999949504247,18.4246444907,0.509999990463,0.0,0.5
9.0,11.8,0.3,0.0,84.0,1.22079333156,0.0,-3.44194775153,19.3245908925,-1.20138753694,18.7992722743,0.509999990463,0.0,0.5
10.0,13.5,0.7,0.0,77.0,1.21320250933,0.0,-3.45369926232,19.6709522697,-1.13266477752,18.3136754419,0.509999990463,0.0,0.5
11.0,15.1,1.0,0.0,70.0,1.20634824858,0.0,-3.37309361414,19.4711765272,-1.1850403894,18.5172259575,0.509999990463,0.0,0.5
12.0,16.7,1.4,0.0,64.0,1.1995043508,0.0,-3.39431000742,19.8781220671,-1.13373286179,18.6656669013,0.509999990463,0.0,0.5
13.0,18.4,1.7,0.0,59.0,1.19212737194,0.0,-3.2855220835,19.7264377022,-1.09180149347,20.1569663116,0.509999990463,0.0,0.5
14.0,20.0,2.1,230.0,54.0,1.18426541967,0.0,-3.30465920135,20.2483048029,-0.862975745649,20.1208640378,0.509999990463,0.0,0.490000009537
15.0,18.5,1.7,230.0,59.0,1.19043009102,0.0,-3.17726788395,19.7168942301,-0.853073831237,19.6526640945,0.509999990463,0.0,0.490000009537
16.0,16.9,1.4,230.0,65.0,1.19825907557,0.0,-3.27220623701,19.0742988834,-0.913652586435,19.9148479865,0.509999990463,0.0,0.490000009537
17.0,15.4,1.0,230.0,70.0,1.20481154493,0.0,-3.43113644467,19.1957637626,-0.882075824933,19.4650291004,0.509999990463,0.0,0.490000009537
18.0,13.9,0.7,230.0,77.0,1.2111305547,0.0,-3.42864434309,19.2094867503,-0.953126530402,18.5820072441,0.509999990463,0.0,0.490000009537
19.0,12.3,0.3,230.0,85.0,1.2180047754,0.0,-3.41422247647,19.1526307077,-1.08775191955,18.5220359063,0.509999990463,0.0,0.490000009537
20.0,10.8,0.0,0.0,93.0,1.2245774643,0.0,-3.42566803644,19.0636704967,-1.12008722542,20.4210997251,0.509999990463,0.0,0.5
21.0,10.5,0.1,0.0,94.0,1.22600962675,0.0,-3.46614440697,19.6513411646,-0.85684741898,21.0315960974,0.509999990463,0.0,0.5
22.0,10.2,0.2,0.0,94.0,1.22759893335,0.0,-3.3540264565,19.6500873217,-0.775560268113,19.6962908555,0.509999990463,0.0,0.5
23.0,9.8,0.2,0.0,95.0,1.23079753569,0.0,-3.36354216561,19.2001798805,-0.971067868001,19.3438976495,0.509999990463,0.0,0.5
0.0,12.2,0.4,0.0,94.0,1.21086183317,0.0,-3.44921233785,19.5663453753,-1.03041560847,19.5021886573,0.509999990463,0.0,0.5
1.0,14.6,0.6,0.0,93.0,1.19822282269,0.0,-3.33766084269,19.5792918626,-1.00169448436,19.5259927995,0.509999990463,0.0,0.5
2.0,17.0,0.8,0.0,92.0,1.18666347821,0.0,-3.24565292813,20.2112943592,-0.985786486952,19.8434742524,0.509999990463,0.0,0.5
3.0,19.4,1.0,0.0,91.0,1.17374159533,0.0,-3.02835377174,20.8381065057,-0.903472015213,19.9771464474,0.509999990463,0.0,0.5
